timestamp,pic index,text,frame_path
2024-01-28 04:49:59,2,"@ | Image size: 7.4MB Timestamp: 038:2685 (2024-01-28-04:49:59 UTC) ‘GPS Tenis 0. PPS: 0, Quaity: 0 | No GPS postion | Conversion Raa O46 | Carent imag: 29/646:| LR Kesframec0 7646 | Shutter 75: Gein 0 Game 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0273.jpg
2024-01-28 04:50:00,,"@ | Image size: 7.5MB Timestamp: 039:2767 (2024-01-28-04:50:00 UTC) ‘GPS Tenis 0. PPS: 0, Quits: 0 | No GPS postion | Conversion Raa O46: | Carent imag 30/646:| LR Kesframecc0 7646 | Shutter 75: Gein 0 Game 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0282.jpg
2024-01-28 04:50:00,3,"@ | Image size: 7.5MB Timestamp: 039:2767 (2024-01-28-04:50:00 UTC) ‘GPS Tees 0. PPS: 0, Qauaity: 0 | No GPS postion | Conversion Rac O46: | Carent imag 30/646:| LR Kesframecc0 7646 | Shutter 75: Gein 0 Gane 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0285.jpg
2024-01-28 04:50:01,3,"@ | Image size: 7.6MB Timestamp: 040:2849 (2024-01-28-04:50:01 UTC) ‘GPS Tenis 0. PPS: 0, Quits: 0 | NoGPS postion | Conversion Raa 29 Gx | Curent imag 33 /646:| LR Kevframecc0 7/646 | Shutter 75: Geir 0 Game 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0294.jpg
2024-01-28 04:50:02,,"@ | Image size: 7.5MB Timestamp: 041:2931 (2024-01-28-04:50:02 UTC) ‘GPS Tenis 0. P05: 0, Quits: 0 | No GPS postion | Conversion Raa 29 Gx: | Curent imag 32 /646:| LR Kesframec0/646 | Shutter 75: Gein 0 Gam 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0300.jpg
2024-01-28 04:50:03,,"@ | Image size: 7.5MB Timestamp: 042:3013 (2024-01-28-04:50:03 UTC) ‘GPS Teas 0. PPS: 0, Quads: 0 | No GPS postion | Conversion Raa 29 Gx | Curent imag 33/546:| LR Keviramecc0 7646 | Shutter 75: Geir 0 Gane 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0309.jpg
2024-01-28 04:50:03,3,"@ | Image size: 7.5MB Timestamp: 042:3013 (2024-01-28-04:50:03 UTC) ‘GPS Tenis 0. PPS: 0, Quite: 0 | No GPS postion | Conversion Raa 296% | Careet imag: 33/646:| LR Kesframecc0 7646 | Shutter 75: Gel 0 Gam 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0321.jpg
2024-01-28 04:50:05,3,"@ | Image size: 7.4MB Timestamp: 044:3177 (2024-01-28-04:50:05 UTC) ‘GPS Tenis 0. P95: 0, Quite: 0 | NoGPS postion | Conversion Raa 296% | Canent imag 35/646:| LR Kesframec0 7666 | Shutter 75: Geir 0 Game 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0327.jpg
2024-01-28 04:50:06,3,"@ | Image size: 7.1MB Timestamp: 045:3258 (2024-01-28-04:50:06 UTC) ‘GPS Tenis 0. P05: 0, Quai: 0 | No GPS postion | Conversion Raa 296, | Carest imag 36/6546:| LR Kesframecc0 7/646 | Shutter 75: Gein 0 Gam 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0336.jpg
2024-01-28 04:50:07,2,"@ | Image size: 7.4MB Timestamp: 046:3341 (2024-01-28-04:50:07 UTC) ‘GPS Tenis 0. P05: 0, Quai: 0 | No GPS postion | Conversion Raa 296% | Canent imag 37/646:| LR Kesiramecc0 7/666 | Shutter 75: Gein 0 Game 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0345.jpg
