timestamp,pic index,text,frame_path
2024-01-24 03:56:49,8496/12897,"Image size: 8.6MB Timestamp: 073:7642 (2024-01-24-03:56:49 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Comersion Rate: 1.3 fps | Current Image: 8496 / 12897 | L/R Keyframes: 0 / 12897 | Shutter 86, Gain 0, Gamma 1.00 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51211.jpg
2024-01-24 03:56:50,,Image size: 8.5MB Timestamp: 074:7724 (2024-01-24-03:56:50 UTC) GPS Tees 0. PPS: 0. Gimbty: 0 | No GPS poston | ‘Conversion Rate: 1.3.00: | ‘Cureent Image: 8497 / 12807 | UR Kevin 07 12897 | Shetinr 86 Gan 0. Ganeme 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51230.jpg
2024-01-24 03:56:51,8498/12897,"Image size: 8.5MB Timestamp: 075:7805 (2024-01-24-03:56:51 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Comersion Rate: 1.3 fps | Current Image: 8498 / 12897 | L/R Keyframes: 0 / 12897 | Shutter 86, Gain 0, Gamma 1.00 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51249.jpg
2024-01-24 03:56:52,8499/12897,"Image size: 8.7MB Timestamp: 076:7888 (2024-01-24-03:56:52 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.3 fps | Current Image: 8499 / 12897 | L/R Keyframes: 0 / 12897 | Shutter 86, Gain 0, Gamma 1.00 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51265.jpg
2024-01-24 03:19:40,,Image size: 7.9MB Timestamp: 016:2619 (2024-01-24-03:19:40 UTC) GPS Tienes 0. PPS: 0. Gimbty: 0 | No GPS poston | ‘Conversion Rate: 1.3.40: | ‘Cureeedt Images 6285712807 | U/R Keyl 07 12897 | Shetinr 86 Gen 0 Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_5128.jpg
2024-01-24 03:56:53,8500/12897,"Image size: 8.6MB Timestamp: 077:7969 (2024-01-24-03:56:53 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.3 fps | Current Image: 8500 / 12897 | L/R Keyframes: 0 / 12897 | Shutter 86, Gain 0, Gamma 1.00 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51287.jpg
2024-01-24 03:56:53,,Image size: 8.6MB Timestamp: 077:7969 (2024-01-24-03:56:53 UTC) GPS Tees 0. PPS: 0. Gimbty: 0 | No GPS poston | ‘Conversion Rate: 1.3.00: | ‘Cureent Images 8500 12807 | U/R Keylemns 07 12897 | Shetior 86 Gann 0. Gamema 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51296.jpg
2024-01-24 03:56:54,,Image size: 8.8MB Timestamp: 079:0052 (2024-01-24-03:56:54 UTC) GPS Timez 0. PPS: 0. Gankty:0 | No GPS positon | ‘Gonversion Rai: 1.3.05: | ‘Current Image: 8501 (12897 | U/R Keyiames:0/ 12897 | Shutter 86 Gan 0. Gamma 1.00 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51307.jpg
2024-01-24 03:56:55,,Image size: 9.0MB Timestamp: 080:0133 (2024-01-24-03:56:55 UTC) GPS Ties 0. PPS: 0. Gimity: 0 | No GPS poston | ‘Conversion Rate: 1.3.40: | ‘Cureeet Images 8502/ 12807 | U/R Keven 07 12897 | Shetinr 86 Gann 0. Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51328.jpg
2024-01-24 03:56:56,,Image size: 8.9MB Timestamp: 081:0216 (2024-01-24-03:56:56 UTC) GPS Tees 0. PPS: 0. Gimty: 0 «| No GPS poston | ‘Conversion Rate: 1.3.40: | ‘Cureeet Images 8503712807 | U/R Kevheenn07 12897 | Shetior 86 Gen 0 Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51348.jpg
2024-01-24 03:56:57,,"Image size: 9.2MB Timestamp: 082:0297 (2024-01-24-03:56:57 UTC) GPS Tieee 0. PPS: 0. Gimbty: 0 | No GPS poston | ‘Conversion Rate: 1.3.00: | ‘Cureeet Images.8504,/ 12807 | UR Keyleees 07 12897 | Shetine 86 Gann 0. Ganeme 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51368.jpg
2024-01-24 03:56:58,,Image size: 9.3MB Timestamp: 083:0379 (2024-01-24-03:56:58 UTC) GPS Tienes 0. PPS: 0. Gimity: 0 | No GPS poston | ‘Gonvercion Rate: 1.3.40: | ‘Cureeet Images 8505712807 | U/R Kevieenc 07 12897 | Shetior 86 Gens 0 Gane 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51386.jpg
2024-01-24 03:56:59,,Image size: 9.1MB Timestamp: 084:0460 (2024-01-24-03:56:59 UTC) GPS Ties 0. PPS: 0. Giity: 0 | No GPS podton | ‘Gonvercion Rate: 1.3.40: | ‘Cursed Images 85067 12807 | U/R Kevin 07 12897 | Shetinr 86 Gen 0 Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51411.jpg
2024-01-24 03:57:00,,Image size: 7.9MB Timestamp: 085:0543 (2024-01-24-03:57:00 UTC) GPS Tees 0. PPS: 0. Gity: 0 | No GPS podSon | ‘Gonvercion Rae: 1.3.00: | ‘Cureeet Images 8507 712807 | UR Kevin 07 12897 | Shetine 86 Gann 0 Ganeme 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51432.jpg
2024-01-24 03:57:01,,Image size: 9.7MB Timestamp: 086:0626 (2024-01-24-03:57:01 UTC) GPS Tees 0. PPS: 0. Gimbty: 0 | No GPS poston | ‘Conversion Rae: 1.3.00: | ‘Cureent Images 8508712807 | U/R Keyieens 07 12897 | Shetior 86 Gann 0. Ganeme 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51454.jpg
2024-01-24 03:57:01,8508/12897,"Image size: 9.7MB Timestamp: 086:0626 (2024-01-24-03:57:01 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.3 fps | Current Image: 8508 / 12897 | L/R Keyframes: 0 / 12897 | Shutter 86, Gain 0, Gamma 1.00 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51456.jpg
2024-01-24 03:57:02,,Image size: 9.8MB Timestamp: 087:0708 (2024-01-24-03:57:02 UTC) GPS Tees 0. PPS: 0. Gimity: 0 | No GPS poston | ‘Conversion Rate: 1.3.00: | ‘Cureent Images 85097 12807 | U/R Keyieens 07 12897 | Shetior 86 Gann 0. Ganema 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51473.jpg
2024-01-24 03:19:41,,Image size: 7.8MB Timestamp: 017:2700 (2024-01-24-03:19:41 UTC) GPS Tacs 0. PPS: 0. Gimbty: 0 «| No GPS podGon | ‘Gonverdion Rate: 1.3.40: | ‘Cursed Images 62867 12807 | UR Keven 07 12897 | Shatin 86 Gen 0 Ganene 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_5148.jpg
2024-01-24 03:57:02,8509/12897,"Image size: 9.8MB Timestamp: 087:0708 (2024-01-24-03:57:02 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.3 fps | Current Image: 8509 / 12897 | L/R Keyframes: 0 / 12897 | Shutter 86, Gain 0, Gamma 1.00 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51488.jpg
2024-01-24 03:57:03,,Image size: 9.7MB Timestamp: 088:0789 (2024-01-24-03:57:03 UTC) GPS Ties 0. PPS: 0. Gimity: 0 | No GPS podSon | ‘Conversion Rate: 1.3.00: | ‘Cureeet Images 8510 / 12807 | U/R Keven 07 12897 | Shetine 86 Gann 0. Ganeme 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51495.jpg
2024-01-24 03:57:04,,"Image size: 9.4MB Timestamp: 089:0871 (2024-01-24-03:57:04 UTC) GPS Tees 0. PPS: 0. Gimity: 0 «| No GPS podSon | ‘Conversion Rate: 1.3.40: | ‘Cureeet Imagec8519,/12807 | U/R Kevin 07 12897 | Shatin 86 Gens 0 Ganene 100 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51515.jpg
2024-01-24 03:57:05,,Image size: 9.3MB Timestamp: 090:0952 (2024-01-24-03:57:05 UTC) (GOS Tees 0. PPS: 0. Gimity: 0 | No GPS podSon | ‘Gonverdinn Rate: 1.3.f0° | ‘Cureeet Imeagec 8512-12807 | U/R Keehn 07 12897 | Shatin 86 Gen 0 Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51531.jpg
2024-01-24 03:57:06,,Image size: 9.3MB Timestamp: 091:1034 (2024-01-24-03:57:06 UTC) GPS Tacs 0. PPS: 0. Giity: 0 | No GPS podSon | ‘Gonvercinn Rate: 1.3.0: | ‘Cureeet Imagec 8513 712807 | U/R Keven 07 12897 | Shatin 86 Gens 0 Ganene 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51549.jpg
2024-01-24 03:57:07,,"Image size: 9.3MB Timestamp: 092:1115 (2024-01-24-03:57:07 UTC) ‘GOS Tees 0. PPS: 0. Giity: 0 | No GPS podSon | ‘Gonvercion Rate: 1.2 fn: | ‘Cureeet lmngec8514,/12807 | U/R Keven 07 12897 | Shetinr 86 Gens 0 Ganene 100 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51570.jpg
2024-01-24 03:57:08,,Image size: 8.9MB Timestamp: 093:1198 (2024-01-24-03:57:08 UTC) GPS Tacs 0. PPS: 0. Gimty: 0 | No GPS podton | ‘Conversion Rate: 1.2: foe: | ‘Cureeet Imagec 85157-12007 | UR Keven 07 12897 | Shuto 86 Gens 0 Ganene 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51592.jpg
2024-01-24 03:57:09,,Image size: 9.0MB Timestamp: 094:1279 (2024-01-24-03:57:09 UTC) GOS Taeee 0. PPS: 0. Giity: 0 | No GPS podSon | ‘Conversion Rate: 1.2: toe: | ‘Cureeet Imeagec 851512807 | U/R Keven 07 12897 | Shatin 86 Gens 0 Ganene 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51611.jpg
2024-01-24 03:57:10,,Image size: 9.1MB Timestamp: 095:1361 (2024-01-24-03:57:10 UTC) GOS Tees 0. PPS: 0. City: 0 «| No GPS podSon | Gonverdinn Rate: 1.2: toe: | ‘Cureeet Imegee 85177 12807 | UR Keele 07 12897 | Shatin 86 Gens 0 Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51631.jpg
2024-01-24 03:57:12,,Image size: 9.0MB Timestamp: 096:1442 (2024-01-24-03:57:12 UTC) GPS Ties 0. PPS: 0. Gimty: 0 | No GPS poston | ‘Conversion Rate: 1.2: foe: | ‘Cureeet Images 85107 12807 | U/R Keyless 07 12897 | Shetinr 86 Gens 0. Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51649.jpg
2024-01-24 03:57:13,,Image size: 8.8MB Timestamp: 097:1525 (2024-01-24-03:57:13 UTC) GPS Tacs 0. PPS: 0. Gly: 0 | No GPS podGon | ‘Gonvercion Rate: 1.2: foe: | ‘Cureeet Imagec 85107 12807 | U/R Keven 07 12897 | Shetine 86 Gen 0 Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51668.jpg
2024-01-24 03:19:42,,Image size: 8.0MB Timestamp: 018:2782 (2024-01-24-03:19:42 UTC) GPS Tienes 0. PPS: 0. Gimity: 0 | No GPS podton | ‘Gonvercion Rate: 1.3.f0° | ‘Cureeet Images 6287 7 12807 | UR Keven 07 12897 | Shatin 86 Gen 0 Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_5167.jpg
2024-01-24 03:57:14,,"Image size: 9.0MB Timestamp: 098:1606 (2024-01-24-03:57:14 UTC) GPS Tienes 0. PPS: 0. Gimity: 0 | No GPS poston | ‘Gonvercion Rae: 1.2: foe: | ‘Cursed Images 8519, /12807 | U/R Keven 07 12897 | Shetinr 86 Gans 0. Gane 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51692.jpg
2024-01-24 03:57:15,,Image size: 8.6MB Timestamp: 099:1688 (2024-01-24-03:57:15 UTC) GPS Ties 0. PPS: 0. Gimity: 0 | No GPS podton | ‘Gonvercion Rate: 1.2: foe: | ‘Cureeet Imagec.85271 (12807 | U/R Keven 07 12897 | Shetinr 86 Gann 0 Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51714.jpg
2024-01-24 03:57:16,,"Image size: 9.1MB Timestamp: 100:1770 (2024-01-24-03:57:16 UTC) GPS Tienes 0. PPS: 0. Gimty: 0 «| No GPS podton | ‘Conversion Rate: 1.2: foe: | ‘Cureeet lmages.8522,/ 12807 | UR Keyless 07 12897 | Shetine 86 Gan 0 Ganeme 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51734.jpg
2024-01-24 03:57:17,,Image size: 8.9MB Timestamp: 101:1852 (2024-01-24-03:57:17 UTC) GPS Tees 0. PPS: 0. Giity: 0 | No GPS podSon | ‘Gonvercinn Rate: 1.2: toe: | ‘Cureeedt Imngec 8523712807 | U/R Keven 07 12897 | Shatner 86 Gen 0 Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51759.jpg
2024-01-24 03:57:18,,"Image size: 9.1MB Timestamp: 102:1933 (2024-01-24-03:57:18 UTC) GPS Tienes 0. PPS: 0. Gimbty: 0 | No GPS poston | ‘Conversion Rate: 1.2: foe: | ‘Cureeet Image 8524, 12807 | U/R Keven 07 12897 | Shetinr 86 Gen 0 Ganeme 100 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51779.jpg
2024-01-24 03:57:19,,Image size: 9.3MB Timestamp: 103:2016 (2024-01-24-03:57:19 UTC) ‘GOS Tacs 0. PPS: 0. Gils: 0 | No GPS pontoon | ‘Gonverdinn Rate: 1.2: toe: | ‘Cureeet lmgee 8525 712807 | U/R Keven 07 12897 | Shetine 86 Gens 0 Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51796.jpg
2024-01-24 03:57:20,,Image size: 9.1MB Timestamp: 104:2097 (2024-01-24-03:57:20 UTC) GOS Tees 0. PPS: 0. City: 0 | No GPS podSon | <Gonverdinn Rate: 1.2: toe: | ‘Cursed lenge 85257-12807 | U/R Keehn 07 12897 | Shetine 86 Gens 0 Ganene 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51813.jpg
2024-01-24 03:57:21,,Image size: 9.2MB Timestamp: 105:2179 (2024-01-24-03:57:21 UTC) ‘GOS Tees 0. PPS- 0: Git: 0 «| No GPS podSon | ‘Gonverdinn Rate: 1.2: toe: | ‘Cureeedt lege 8527 12807 | O/R Keven 07 12897 | Shetinr 86 Gens 0 Ganene 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51835.jpg
2024-01-24 03:57:22,,Image size: 9.2MB Timestamp: 106:2262 (2024-01-24-03:57:22 UTC) GPS Tienes 0. PPS: 0. Gimbty: 0 | No GPS podSon | ‘Conversion Rate: 1.2 fe: | ‘Cureeet Images 8528 712807 | U/R Kevin 07 12897 | Shetine 86 Gann 0. Ganeme 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51853.jpg
2024-01-24 03:19:43,,Image size: 8.1MB Timestamp: 019:2865 (2024-01-24-03:19:43 UTC) GPS Tieee 0. PPS: 0. Gimbty: 0 | No GPS poston | ‘Conversion Rate: 1.3.00: | ‘Cureeet Images 6288 712807 | U/R Keyless: 07 12897 | Shetine 86 Gann 0. Ganema 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_5187.jpg
2024-01-24 03:57:23,,Image size: 9.0MB Timestamp: 107:2343 (2024-01-24-03:57:23 UTC) GPS Tienes 0. PPS: 0. Gity: 0 | No GPS podGon | ‘Gonvercion Rate: 1.2: foe: | ‘Cureeet Images 8529 (12807 | U/R Keyl 07 12897 | Shetine 86 Gens 0. Ganeme 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51872.jpg
2024-01-24 03:57:24,,Image size: 9.0MB Timestamp: 108:2425 (2024-01-24-03:57:24 UTC) GPS Ties 0. PPS: 0. Gimity: 0 | No GPS podGon | ‘Conversion Rate: 1.2 foe: | ‘Cureeet Images.8590/ 12807 | U/R Keven 07 12897 | Shetinr 86 Gann 0 Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51888.jpg
2024-01-24 03:57:25,,Image size: 8.9MB Timestamp: 109:2507 (2024-01-24-03:57:25 UTC) GPS Tienes 0. PPS: 0. Giity: 0 | No GPS podSon | ‘Gonverdinn Rate: 1.2:foe° | ‘Cureeedt lmegec.8530 12807 | U/R Keven 07 12897 | Shetine 86 Gens 0 Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51910.jpg
2024-01-24 03:57:26,,"Image size: 8.7MB Timestamp: 110:2589 (2024-01-24-03:57:26 UTC) GPS Taeee 0. PPS: 0. Gimity: 0 «| No GPS podSon | ‘Conversion Rate: 1.2: foe: | ‘Cureeet Imagec8532,/ 12807 | U/R Keven 07 12897 | Shatin 86 Gens 0 Ganene 100 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51930.jpg
2024-01-24 03:57:27,,Image size: 8.6MB Timestamp: 111:2670 (2024-01-24-03:57:27 UTC) GOS Tees 0. PPS: 0. Gly: 0 | No GPS podton | ‘Gonvercinn Rate: 1.2: toe: | ‘Cureeet Imengec 8533 712807 | O/R Keven 07 12897 | Shetinr 86 Gens 0 Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51950.jpg
2024-01-24 03:57:28,,"Image size: 8.4MB Timestamp: 112:2752 (2024-01-24-03:57:28 UTC) GPS Tienes 0. PPS: 0. Gimity: 0 | No GPS podSon | ‘Conversion Rate: 1.2: foe: | ‘Cureeet lmngec8534,/ 12807 | U/R Kevin 07 12897 | Shetinr 86 Gen 0. Ganeme 100 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51970.jpg
2024-01-24 03:57:29,,Image size: 8.3MB Timestamp: 113:2834 (2024-01-24-03:57:29 UTC) GOS Tames 0. PPS: 0. Gity: 0 | No GPS pontoon | Gonvercinn Rate: 1.2: toe: | ‘Cureeet lenge 8535 712807 | U/R Keven 07 12897 | Shetinr 86 Gens 0 Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_51989.jpg
2024-01-24 03:57:30,,Image size: 8.4MB Timestamp: 114:2916 (2024-01-24-03:57:30 UTC) GPS Tees 0. PPS: 0. Gimity: 0 | No GPS podGon | ‘Gonvercion Rate: 1.2: foe: | ‘Cureeet Images 85367 12807 | UR Keven 07 12897 | Shatin 86 Gens 0 Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_52007.jpg
2024-01-24 03:57:31,,Image size: 8.3MB Timestamp: 115:2997 (2024-01-24-03:57:31 UTC) GPS Taeee 0. PPS: 0. Giity: 0 | No GPS podSon | ‘Gonvercinn Rate: 1.2: foe: | ‘Cursed Images 85367: 12807 | U/R Keven 07 12897 | Shetinr 86 Gens 0 Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_52023.jpg
2024-01-24 03:57:32,,Image size: 8.2MB Timestamp: 116:3080 (2024-01-24-03:57:32 UTC) GPS Tees 0. PPS: 0. Gimbty: 0 | No GPS poston | ‘Conversion Rae: 1.2: foe: | ‘Cureeet Images 8538712807 | UR Kevheens 07 12897 | Shetine 86 Gens 0. Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_52045.jpg
2024-01-24 03:19:44,,Image size: 8.2MB Timestamp: 020:2946 (2024-01-24-03:19:44 UTC) GPS Ties 0. PPS: 0. Gimty: 0 | No GPS podGon | ‘Gonvercion Rate: 1.3.00: | ‘Cursed Images 62807 12807 | UR Kevin 07 12897 | Shetine 86 Gen 0. Ganeme 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_5207.jpg
2024-01-24 03:57:33,,Image size: 8.3MB Timestamp: 117:3161 (2024-01-24-03:57:33 UTC) GPS Tienes 0. PPS: 0. Gimty: 0 | No GPS podSon | ‘Gonvercion Rate: 1.2: foe: | ‘Cureeet Images 8539712807 | U/R Keven 07 12897 | Shetinr 86 Gens 0. Ganeme 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_52071.jpg
2024-01-24 03:57:34,,Image size: 8.4MB Timestamp: 118:3243 (2024-01-24-03:57:34 UTC) GPS Tees 0. PPS: 0. Gimity: 0 | No GPS podGon | ‘Conversion Rate: 1.2 fe: | ‘Cureent Images 8540712807 | UR Kevleees 07 12897 | Shetior 86 Gann 0. Ganeme 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_52092.jpg
2024-01-24 03:57:34,8540/12897,"Image size: 8.4MB Timestamp: 118:3243 (2024-01-24-03:57:34 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.2 fps | Current Image: 8540 / 12897 | L/R Keyframes:0/ 12897 | Shutter 86, Gain 0, Gamma 1.00 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_52096.jpg
2024-01-24 03:57:35,,Image size: 8.4MB Timestamp: 119:3325 (2024-01-24-03:57:35 UTC) GPS Tinez 0. PPS: 0. Gimbty: 0 | No GPS poston | ‘Conversion Rate: 1.2 foe: | ‘Cureent Images.8540 12807 | UR Keyless 07 12897 | Shetine 86 Gann 0. Ganema 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_52118.jpg
2024-01-24 03:57:36,,Image size: 8.5MB Timestamp: 120:3407 (2024-01-24-03:57:36 UTC) GPS Tees 0. PPS: 0. Gimty: 0 | No GPS poston | ‘Conversion Rae: 1.2: fe: | ‘Cureeet Images 854212807 | UR Kevin 07 12897 | Shetinr 86 Gen 0. Ganeme 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_52138.jpg
2024-01-24 03:57:37,,Image size: 8.4MB Timestamp: 121:3488 (2024-01-24-03:57:37 UTC) GPS Tinee 0. PPS: 0. Gimity: 0 | No GPS poston | ‘Conversion Rate: 1.2 foe: | ‘Cureeet Images.8543 712807 | U/R Keyless 07 12897 | Shetine 86 Gann 0. Ganema 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_52155.jpg
2024-01-24 03:57:38,,"Image size: 8.3MB Timestamp: 122:3571 (2024-01-24-03:57:38 UTC) GPS Tinez 0. PPS: 0. Gimbty: 0 | No GPS poston | ‘Conversion Rate: 1.2 foe: | ‘Cureent Images 8544,/12807 | UR Keyless 07 12897 | Shetinr 86 Gain 0. Ganema 1200 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_52174.jpg
2024-01-24 03:57:39,,Image size: 8.0MB Timestamp: 123:3652 (2024-01-24-03:57:39 UTC) GPS Ties 0. PPS: 0. Gimity: 0 | No GPS poston | ‘Conversion Rate: 1.2 foe: | ‘Cureeet Images 85457-12807 | U/R Keven 07 12897 | Shetinr 86 Gann 0. Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_52194.jpg
2024-01-24 03:57:40,,Image size: 7.9MB Timestamp: 124:3734 (2024-01-24-03:57:40 UTC) GPS Tienes 0. PPS: 0. Gimity: 0 | No GPS podSon | ‘Conversion Rae: 1.2 foe: | ‘Cureeet Images 85467 12807 | UR Keven 07 12897 | Shetine 86 Gen 0 Gane 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_52215.jpg
2024-01-24 03:57:41,,Image size: 7.9MB Timestamp: 125:3816 (2024-01-24-03:57:41 UTC) GPS Taeee 0. PPS: 0. Giity: 0 | No GPS podSon | ‘Conversion Rate: 1.2: foe: | ‘Cureeet Images 8547712807 | UR Kevheee 07 12897 | Shetinr 86 Gen 0 Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_52234.jpg
2024-01-24 03:19:45,,Image size: 8.0MB Timestamp: 021:3028 (2024-01-24-03:19:45 UTC) GPS Taeee 0. PPS: 0. Gimity: 0 | No GPS poston | ‘Conversion Rate: 1.3.00: | ‘Cureent Images.6290/ 12807 | UR Keven 07 12897 | Shetinr 86 Gann 0. Garena 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_5225.jpg
2024-01-24 03:57:42,,Image size: 7.4MB Timestamp: 126:3898 (2024-01-24-03:57:42 UTC) GPS Tinee 0. PPS: 0. Gimity: 0 | No GPS podGon | ‘Conversion Rae: 1.2 foe: | ‘Cureeet Images 8548712807 | U/R Kevheens 07 12897 | Shetine 86 Gein 0. Ganema 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_52254.jpg
2024-01-24 03:57:42,8548/12897,"Image size: 7.4MB Timestamp: 126:3898 (2024-01-24-03:57:42 UTC) GPS Time: 0, PPS: 0, Quality:0 | No GPS position | Conversion Rate: 1.2 fps | Current Image: 8548 / 12897 | L/R Keyframes: 0 / 12897 | Shutter 86, Gain 0, Gamma 1.00 |",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_52256.jpg
2024-01-24 03:57:43,,Image size: 7.6MB Timestamp: 127:3979 (2024-01-24-03:57:43 UTC) GPS Taeex 0. PPS: 0. Gimity: 0 | No GPS poston | ‘Conversion Rate: 1.2: fe: | ‘Cureent Images 8540712807 | UR Keyhemns 07 12897 | Shetine 86 Gann 0. Ganeme 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_52271.jpg
2024-01-24 03:57:44,,Image size: 7.6MB Timestamp: 000:4061 (2024-01-24-03:57:44 UTC) GPS Tienes 0. PPS: 0. Gimty: 0 | No GPS podSon | ‘Gonverdion Rate: 1.2: foe: | ‘Cureeet Images 855012807 | UR Kevin 07 12897 | Shatin 86 Gen 0 Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_52288.jpg
2024-01-24 03:57:45,,Image size: 7.7MB Timestamp: 001:4143 (2024-01-24-03:57:45 UTC) GPS Ties 0. PPS: 0. Gimty: 0 | No GPS podGon | ‘Conversion Rate: 1.2 foe: | ‘Cureeet lmagec8551 (12807 | UR Keyheene 07 12897 | Shetinr 86 Gan 0. Ganeme 1200 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_52306.jpg
2024-01-24 03:57:46,,Image size: 7.8MB Timestamp: 002:4225 (2024-01-24-03:57:46 UTC) GOS Tacs 0. PPS: 0: Git: 0 «| No GPS podSon | ‘Gonvercinn Rate: 1.2: toe: | ‘Cureeedt lege 8552 712807 | O/R Keven 07 12897 | Shatner 86 Gens 0 Ganene 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_52327.jpg
2024-01-24 03:57:47,,Image size: 7.8MB Timestamp: 003:4306 (2024-01-24-03:57:47 UTC) GPS Taeee 0. PPS: 0. Giity: 0 | No GPS podSon | ‘Gonverdinn Rate: 1.2: foe: | ‘Cureeet lmngec 8553 712807 | U/fR Keven 07 12897 | Shatin 86 Gens 0 Ganeme 100 |,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_52347.jpg
